url_len,hostname_len,special_chars,https,digits_url,digits_hostname,status
68,18,9,0,0.35294117647058826,0.0,1
68,50,9,0,0.22058823529411764,0.0,1
30,30,6,1,0.0,0.0,0
46,39,8,0,0.0,0.0,0
20,21,5,0,0.0,0.0,0
62,21,12,0,0.12903225806451613,0.0,0
42,42,8,0,0.023809523809523808,0.023809523809523808,1
50,32,7,0,0.0,0.0,0
20,21,5,0,0.0,0.0,0
242,28,36,1,0.1446280991735537,0.0,1
30,30,6,1,0.0,0.0,0
125,58,19,0,0.144,0.0,1
70,58,12,1,0.24285714285714285,0.29310344827586204,1
56,35,10,1,0.0,0.0,0
31,31,8,1,0.0,0.0,0
35,35,6,1,0.11428571428571428,0.11428571428571428,1
41,28,7,0,0.0,0.0,1
47,29,7,0,0.1276595744680851,0.20689655172413793,1
54,21,7,0,0.48148148148148145,0.0,1
155,30,24,0,0.025806451612903226,0.0,1
38,38,6,1,0.0,0.0,1
72,20,14,0,0.1111111111111111,0.0,0
42,16,9,0,0.0,0.0,0
53,26,11,0,0.1509433962264151,0.0,0
20,21,5,0,0.0,0.0,0
23,24,4,0,0.0,0.0,0
148,30,21,1,0.0,0.0,1
33,33,5,0,0.0,0.0,1
30,30,6,0,0.0,0.0,0
64,28,10,0,0.0,0.0,0
22,22,6,0,0.0,0.0,0
31,31,6,1,0.0,0.0,0
57,27,10,1,0.0,0.0,1
40,22,6,0,0.0,0.0,0
56,27,9,0,0.0,0.0,1
43,43,8,0,0.09302325581395349,0.09302325581395349,1
50,50,10,0,0.3,0.3,1
23,24,5,0,0.043478260869565216,0.041666666666666664,0
136,47,17,1,0.09558823529411764,0.0,1
32,22,8,1,0.03125,0.0,0
91,27,12,1,0.08791208791208792,0.0,1
106,26,16,0,0.1509433962264151,0.0,1
45,45,6,1,0.0,0.0,0
79,33,13,0,0.10126582278481013,0.0,0
77,31,7,0,0.19480519480519481,0.0,1
27,27,6,1,0.0,0.0,0
34,24,8,0,0.0,0.0,1
67,24,14,0,0.13432835820895522,0.0,0
39,25,7,1,0.0,0.0,1
48,25,9,0,0.0,0.0,0
79,22,15,1,0.13924050632911392,0.0,1
35,35,8,0,0.0,0.0,1
128,59,19,1,0.1328125,0.0,1
271,28,25,0,0.30996309963099633,0.0,1
50,32,8,1,0.0,0.0,0
48,26,8,0,0.0,0.0,1
63,45,11,0,0.0,0.0,1
44,34,7,0,0.11363636363636363,0.14705882352941177,1
38,38,7,1,0.0,0.0,1
74,22,9,0,0.20270270270270271,0.0,1
55,23,9,0,0.0,0.0,0
29,30,5,0,0.06896551724137931,0.06666666666666667,1
116,50,17,0,0.16379310344827586,0.0,1
439,22,18,0,0.530751708428246,0.09090909090909091,1
43,24,8,1,0.11627906976744186,0.0,0
18,19,5,0,0.0,0.0,0
65,24,13,0,0.09230769230769231,0.0,0
31,31,6,1,0.0,0.0,0
29,29,6,1,0.0,0.0,0
79,29,10,0,0.10126582278481013,0.0,0
85,25,14,1,0.07058823529411765,0.0,1
28,28,6,0,0.25,0.25,1
53,29,9,0,0.07547169811320754,0.0,1
28,29,5,0,0.03571428571428571,0.034482758620689655,1
22,22,6,1,0.0,0.0,0
57,26,9,0,0.10526315789473684,0.11538461538461539,0
56,23,9,0,0.0,0.0,1
16,16,5,0,0.0,0.0,0
66,24,13,0,0.10606060606060606,0.0,0
91,26,11,0,0.23076923076923078,0.0,1
47,23,10,0,0.0,0.0,0
35,35,7,1,0.0,0.0,0
108,33,15,0,0.037037037037037035,0.0,1
83,26,11,0,0.0,0.0,0
38,26,8,1,0.0,0.0,1
29,30,5,0,0.0,0.0,0
47,27,8,0,0.0851063829787234,0.0,1
40,27,8,0,0.0,0.0,1
26,26,6,1,0.11538461538461539,0.11538461538461539,0
81,35,12,0,0.04938271604938271,0.0,0
66,26,10,1,0.0,0.0,0
26,26,7,0,0.0,0.0,0
54,20,7,1,0.2037037037037037,0.0,1
69,28,11,0,0.0,0.0,1
73,22,15,1,0.0,0.0,0
27,27,6,1,0.0,0.0,0
109,26,19,1,0.07339449541284404,0.0,0
60,23,11,0,0.0,0.0,1
24,13,5,0,0.08333333333333333,0.0,1
92,30,12,0,0.15217391304347827,0.0,1
25,25,7,1,0.0,0.0,0
35,24,5,1,0.0,0.0,1
41,29,7,1,0.0,0.0,0
44,22,11,0,0.25,0.5,1
120,29,16,0,0.0,0.0,0
48,28,10,1,0.0,0.0,0
52,26,10,0,0.038461538461538464,0.0,1
17,18,5,0,0.0,0.0,0
124,55,19,1,0.1532258064516129,0.0,1
90,43,16,1,0.1111111111111111,0.0,0
93,27,14,0,0.0,0.0,0
47,27,8,0,0.0,0.0,0
17,18,4,0,0.0,0.0,0
77,31,7,0,0.3116883116883117,0.0,1
26,26,6,1,0.0,0.0,0
86,45,10,0,0.0,0.0,0
36,24,6,0,0.0,0.0,1
39,22,8,0,0.0,0.0,1
43,25,8,1,0.0,0.0,1
56,26,8,0,0.0,0.0,0
31,31,6,0,0.0,0.0,0
29,29,6,1,0.0,0.0,0
130,40,20,1,0.07692307692307693,0.0,1
19,19,6,1,0.0,0.0,0
22,22,6,1,0.0,0.0,0
78,30,11,0,0.0641025641025641,0.0,0
107,27,14,0,0.21495327102803738,0.0,1
21,22,5,0,0.0,0.0,1
32,33,5,0,0.0625,0.06060606060606061,1
65,27,10,0,0.06153846153846154,0.0,1
31,31,5,1,0.0,0.0,1
65,28,12,1,0.046153846153846156,0.0,1
53,28,12,1,0.03773584905660377,0.0,0
25,25,6,1,0.0,0.0,0
44,27,8,0,0.0,0.0,1
51,26,9,0,0.0,0.0,0
32,32,7,1,0.0,0.0,0
21,22,4,0,0.0,0.0,1
82,25,12,1,0.07317073170731707,0.0,1
24,24,6,1,0.0,0.0,0
110,15,24,1,0.14545454545454545,0.0,1
28,28,6,1,0.0,0.0,0
23,21,6,0,0.0,0.0,1
22,22,6,0,0.0,0.0,0
29,29,6,1,0.0,0.0,0
80,21,9,0,0.575,0.47619047619047616,1
102,23,12,0,0.22549019607843138,0.0,1
27,27,7,0,0.0,0.0,0
94,31,15,0,0.0425531914893617,0.0,1
27,27,6,0,0.0,0.0,0
106,29,18,1,0.16037735849056603,0.0,1
19,14,5,0,0.0,0.0,1
40,31,8,0,0.075,0.0967741935483871,1
58,25,10,1,0.1206896551724138,0.0,0
69,22,10,0,0.0,0.0,1
38,25,8,1,0.0,0.0,0
19,19,6,0,0.0,0.0,0
16,16,5,1,0.0,0.0,1
22,23,5,0,0.09090909090909091,0.08695652173913043,0
243,46,29,1,0.2222222222222222,0.043478260869565216,1
123,55,18,1,0.12195121951219512,0.0,1
33,23,6,0,0.0,0.0,0
50,21,9,0,0.06,0.0,1
35,22,6,1,0.0,0.0,0
55,22,8,0,0.0,0.0,0
22,22,6,1,0.0,0.0,0
22,22,6,1,0.0,0.0,0
35,35,7,1,0.0,0.0,1
54,30,11,0,0.0,0.0,1
29,17,7,1,0.06896551724137931,0.11764705882352941,0
99,24,17,0,0.0,0.0,0
68,28,10,0,0.19117647058823528,0.0,1
50,23,9,0,0.0,0.0,0
33,34,5,0,0.12121212121212122,0.11764705882352941,0
45,29,9,0,0.0,0.0,0
41,25,8,0,0.0,0.0,1
78,45,10,0,0.0,0.0,1
59,33,6,1,0.0,0.0,1
38,27,8,1,0.0,0.0,0
96,38,13,0,0.0,0.0,0
60,28,6,0,0.2833333333333333,0.0,1
20,20,6,0,0.0,0.0,0
26,26,6,1,0.0,0.0,0
40,21,8,1,0.0,0.0,1
71,34,11,1,0.16901408450704225,0.0,1
85,26,13,0,0.03529411764705882,0.0,0
63,31,10,0,0.0,0.0,0
40,36,7,1,0.0,0.0,1
56,15,11,0,0.05357142857142857,0.06666666666666667,0
44,27,9,0,0.0,0.0,0
77,34,10,0,0.0,0.0,1
21,18,7,0,0.0,0.0,1
61,26,10,0,0.0,0.0,0
44,23,7,1,0.11363636363636363,0.0,1
34,35,5,0,0.0,0.0,0
122,76,27,0,0.29508196721311475,0.23684210526315788,1
72,35,12,0,0.0,0.0,1
42,42,8,0,0.023809523809523808,0.023809523809523808,1
63,26,12,0,0.015873015873015872,0.0,1
26,26,6,1,0.0,0.0,0
22,22,6,1,0.0,0.0,0
46,25,8,1,0.021739130434782608,0.0,1
33,27,7,0,0.0,0.0,0
26,26,6,0,0.0,0.0,0
43,24,7,1,0.0,0.0,0
49,33,8,0,0.0,0.0,1
65,33,10,1,0.12307692307692308,0.0,1
44,29,7,0,0.022727272727272728,0.0,1
53,31,10,1,0.0,0.0,0
38,38,7,0,0.0,0.0,1
54,35,9,1,0.1111111111111111,0.0,1
40,32,8,0,0.0,0.0,1
154,22,23,0,0.006493506493506494,0.0,0
43,24,8,0,0.023255813953488372,0.041666666666666664,1
95,24,16,0,0.24210526315789474,0.0,0
67,15,13,0,0.11940298507462686,0.0,0
88,31,16,1,0.1590909090909091,0.0,1
60,43,8,0,0.016666666666666666,0.023255813953488372,0
83,29,14,1,0.012048192771084338,0.0,1
162,23,21,0,0.2654320987654321,0.0,1
50,25,10,1,0.0,0.0,0
64,28,9,0,0.0,0.0,0
118,50,17,0,0.13559322033898305,0.0,1
58,36,8,0,0.0,0.0,0
89,24,15,0,0.0,0.0,1
40,32,9,0,0.0,0.0,1
22,22,6,1,0.09090909090909091,0.09090909090909091,0
99,24,12,1,0.06060606060606061,0.0,1
51,36,10,0,0.0,0.0,0
29,30,5,0,0.10344827586206896,0.1,1
128,59,19,1,0.125,0.0,1
37,21,7,0,0.0,0.0,0
105,58,14,0,0.19047619047619047,0.0,1
41,24,8,0,0.17073170731707318,0.0,0
30,21,7,0,0.0,0.0,1
25,25,7,0,0.0,0.0,0
76,23,14,0,0.0,0.0,1
47,25,9,0,0.0,0.0,1
55,25,12,1,0.0,0.0,0
53,29,23,1,0.0,0.0,1
124,55,19,1,0.1532258064516129,0.0,1
52,32,10,0,0.038461538461538464,0.0,0
125,59,18,1,0.112,0.0,1
41,23,9,0,0.024390243902439025,0.043478260869565216,1
52,29,9,0,0.0,0.0,0
23,24,5,0,0.0,0.0,0
68,31,7,1,0.3382352941176471,0.0,1
74,33,12,0,0.0,0.0,0
64,26,13,1,0.0,0.0,1
24,24,7,0,0.0,0.0,0
19,20,5,0,0.0,0.0,0
74,47,11,0,0.08108108108108109,0.0,1
96,26,10,1,0.09375,0.0,1
77,34,9,0,0.2857142857142857,0.0,1
38,38,6,0,0.0,0.0,0
100,32,16,0,0.04,0.0,1
32,32,6,1,0.0,0.0,0
31,31,6,1,0.03225806451612903,0.03225806451612903,0
53,29,8,0,0.0,0.0,0
49,25,8,1,0.0,0.0,0
88,22,11,0,0.2159090909090909,0.0,1
76,24,12,1,0.0,0.0,0
35,35,6,1,0.0,0.0,0
23,23,6,1,0.0,0.0,0
35,36,5,0,0.0,0.0,0
153,23,26,0,0.1568627450980392,0.0,1
78,22,10,0,0.19230769230769232,0.0,1
57,29,10,0,0.0,0.0,1
40,25,9,0,0.0,0.0,0
40,37,6,0,0.0,0.0,1
55,22,11,0,0.0,0.0,1
22,23,4,0,0.0,0.0,1
27,24,7,0,0.0,0.0,0
21,15,5,1,0.14285714285714285,0.0,1
25,21,6,1,0.0,0.0,1
78,37,10,0,0.02564102564102564,0.0,1
27,27,7,1,0.0,0.0,1
126,24,30,0,0.10317460317460317,0.0,0
38,38,6,0,0.13157894736842105,0.13157894736842105,1
47,25,8,1,0.0,0.0,0
56,29,9,0,0.0,0.0,1
91,21,17,1,0.01098901098901099,0.0,0
126,39,15,0,0.25396825396825395,0.0,1
87,29,10,0,0.26436781609195403,0.0,1
43,44,7,0,0.0,0.0,1
45,22,10,0,0.044444444444444446,0.0,0
28,28,6,1,0.0,0.0,0
52,25,9,0,0.0,0.0,0
21,21,6,0,0.0,0.0,0
35,31,11,1,0.0,0.0,0
36,36,6,0,0.05555555555555555,0.05555555555555555,1
556,34,68,1,0.35611510791366907,0.0,0
85,24,16,0,0.0,0.0,0
75,45,11,0,0.0,0.0,1
72,24,13,0,0.0,0.0,1
42,16,10,0,0.14285714285714285,0.0,1
56,30,10,0,0.0,0.0,0
21,21,6,1,0.0,0.0,0
19,19,6,1,0.0,0.0,0
74,74,11,0,0.0,0.0,0
30,30,6,0,0.0,0.0,0
119,19,18,0,0.15966386554621848,0.0,1
37,37,6,0,0.0,0.0,0
36,23,8,0,0.0,0.0,1
42,25,9,0,0.0,0.0,0
34,25,7,0,0.0,0.0,0
37,37,6,0,0.05405405405405406,0.05405405405405406,1
106,16,20,0,0.0,0.0,1
30,25,7,0,0.0,0.0,1
35,22,8,0,0.02857142857142857,0.0,0
29,29,6,0,0.0,0.0,0
42,24,8,0,0.0,0.0,1
46,25,8,0,0.0,0.0,0
83,22,15,1,0.012048192771084338,0.0,1
62,39,9,0,0.0,0.0,0
231,18,27,0,0.21212121212121213,0.0,1
43,27,7,0,0.0,0.0,0
23,24,5,1,0.0,0.0,1
45,26,7,0,0.08888888888888889,0.0,1
24,13,5,0,0.20833333333333334,0.0,1
103,25,16,1,0.04854368932038835,0.0,1
34,28,7,0,0.0,0.0,1
44,44,6,1,0.0,0.0,0
35,36,5,1,0.0,0.0,1
61,28,10,0,0.06557377049180328,0.0,0
66,28,9,0,0.0,0.0,0
106,27,13,0,0.16981132075471697,0.0,1
28,29,6,1,0.0,0.0,0
67,29,11,0,0.014925373134328358,0.034482758620689655,1
104,36,12,0,0.23076923076923078,0.0,1
38,38,6,1,0.13157894736842105,0.13157894736842105,1
56,26,12,0,0.05357142857142857,0.0,0
37,21,8,0,0.0,0.0,1
52,24,10,1,0.0,0.0,0
55,47,8,1,0.01818181818181818,0.02127659574468085,1
102,28,16,0,0.0196078431372549,0.0,1
39,21,8,0,0.0,0.0,0
32,32,6,1,0.0,0.0,0
26,27,4,1,0.0,0.0,0
55,24,10,0,0.0,0.0,0
38,28,7,0,0.0,0.0,0
26,26,6,0,0.038461538461538464,0.038461538461538464,0
27,24,7,0,0.0,0.0,0
32,32,6,1,0.0,0.0,0
83,32,14,0,0.04819277108433735,0.0,0
128,59,19,1,0.1953125,0.0,1
42,21,8,0,0.0,0.0,1
119,50,18,0,0.08403361344537816,0.0,1
30,31,5,0,0.1,0.0967741935483871,1
35,36,5,0,0.05714285714285714,0.05555555555555555,0
29,29,7,0,0.0,0.0,0
81,32,14,0,0.07407407407407407,0.0,0
54,34,13,0,0.12962962962962962,0.14705882352941177,1
68,36,12,0,0.3235294117647059,0.25,1
32,32,6,1,0.0,0.0,0
24,13,5,0,0.125,0.0,1
44,29,7,0,0.0,0.0,1
48,29,10,1,0.16666666666666666,0.0,1
35,29,5,0,0.0,0.0,0
87,22,14,0,0.3103448275862069,0.0,1
162,19,21,0,0.2654320987654321,0.0,1
59,29,11,1,0.0,0.0,0
85,23,10,0,0.25882352941176473,0.0,1
36,25,7,1,0.0,0.0,0
83,42,15,1,0.07228915662650602,0.0,0
32,32,7,1,0.0,0.0,0
42,24,8,1,0.0,0.0,0
134,32,20,0,0.21641791044776118,0.0,1
44,29,7,0,0.045454545454545456,0.0,0
32,32,6,1,0.0,0.0,0
23,18,6,0,0.0,0.0,1
69,27,11,1,0.0,0.0,0
29,20,7,1,0.0,0.0,0
215,20,41,0,0.19534883720930232,0.45,1
103,22,17,1,0.11650485436893204,0.0,0
25,25,6,1,0.0,0.0,0
34,20,8,0,0.0,0.0,0
15,16,4,0,0.0,0.0,0
84,34,17,0,0.0,0.0,1
118,30,16,1,0.0,0.0,0
64,36,10,0,0.109375,0.19444444444444445,1
25,25,5,1,0.0,0.0,0
34,25,6,1,0.0,0.0,0
75,18,10,0,0.0,0.0,0
28,28,6,0,0.0,0.0,0
46,25,8,1,0.0,0.0,0
74,29,11,0,0.0,0.0,1
40,34,8,0,0.025,0.0,0
30,31,5,0,0.03333333333333333,0.03225806451612903,1
29,30,5,0,0.0,0.0,0
18,18,5,1,0.0,0.0,0
271,33,53,0,0.22509225092250923,0.0,1
43,43,6,1,0.0,0.0,1
42,24,9,0,0.0,0.0,0
42,35,7,0,0.0,0.0,0
126,58,18,0,0.1746031746031746,0.0,1
35,23,7,0,0.0,0.0,0
53,29,9,0,0.07547169811320754,0.0,1
66,24,12,1,0.15151515151515152,0.0,0
16,17,4,1,0.0,0.0,1
71,52,13,0,0.0,0.0,1
99,20,16,0,0.050505050505050504,0.0,1
46,21,10,0,0.0,0.0,0
31,31,6,1,0.0,0.0,0
43,25,7,1,0.0,0.0,0
75,24,14,0,0.16,0.0,0
30,31,5,0,0.0,0.0,0
58,25,11,0,0.017241379310344827,0.0,0
75,25,15,1,0.0,0.0,0
132,31,25,1,0.10606060606060606,0.0,1
61,24,11,0,0.08196721311475409,0.0,0
99,24,11,1,0.0707070707070707,0.0,1
62,30,9,0,0.04838709677419355,0.1,0
36,29,6,0,0.0,0.0,0
98,36,13,1,0.030612244897959183,0.0,1
84,18,11,0,0.27380952380952384,0.0,1
43,24,10,1,0.06976744186046512,0.0,0
56,30,9,0,0.0,0.0,1
29,29,7,1,0.0,0.0,0
77,31,11,0,0.07792207792207792,0.0,0
60,29,10,0,0.0,0.0,0
32,20,7,0,0.0,0.0,0
43,24,8,1,0.046511627906976744,0.0,0
53,29,9,0,0.07547169811320754,0.0,1
25,25,6,1,0.0,0.0,0
73,48,12,0,0.0410958904109589,0.0625,1
105,58,14,0,0.13333333333333333,0.0,1
46,35,8,0,0.043478260869565216,0.0,1
26,26,6,1,0.0,0.0,0
21,22,5,0,0.0,0.0,0
157,49,13,0,0.11464968152866242,0.0,1
23,23,6,1,0.0,0.0,0
29,29,6,0,0.0,0.0,1
64,23,10,1,0.0,0.0,0
25,26,5,0,0.0,0.0,1
69,27,12,1,0.0,0.0,1
35,36,5,0,0.0,0.0,1
49,35,9,0,0.0,0.0,0
40,21,12,0,0.25,0.47619047619047616,1
36,23,8,1,0.0,0.0,0
43,26,7,0,0.0,0.0,0
54,25,13,0,0.0,0.0,1
113,40,12,0,0.2743362831858407,0.35,1
73,41,12,0,0.0273972602739726,0.0,1
123,55,18,1,0.13008130081300814,0.0,1
259,21,13,0,0.15444015444015444,0.0,1
35,36,5,0,0.0,0.0,1
47,33,9,0,0.0,0.0,0
35,36,5,0,0.02857142857142857,0.027777777777777776,1
64,25,12,1,0.140625,0.0,0
51,51,7,0,0.0,0.0,1
50,25,8,0,0.0,0.0,1
138,21,27,0,0.3188405797101449,0.0,1
29,29,6,1,0.0,0.0,0
49,18,9,0,0.0,0.0,0
30,30,6,1,0.0,0.0,0
66,27,11,1,0.0,0.0,1
44,29,7,1,0.0,0.0,1
128,59,19,1,0.171875,0.0,1
57,22,11,0,0.10526315789473684,0.09090909090909091,1
42,22,9,0,0.0,0.0,0
62,27,10,1,0.0,0.0,0
109,32,17,1,0.0,0.0,0
23,23,6,0,0.0,0.0,0
61,30,11,1,0.14754098360655737,0.0,0
35,35,6,1,0.0,0.0,1
29,18,7,0,0.06896551724137931,0.0,1
25,19,5,1,0.2,0.0,1
49,32,8,0,0.0,0.0,1
103,25,16,0,0.0,0.0,0
53,33,9,0,0.0,0.0,0
34,25,8,0,0.0,0.0,0
72,22,13,0,0.0,0.0,1
299,32,18,1,0.4214046822742475,0.0,1
43,22,9,0,0.3023255813953488,0.5,1
35,30,7,0,0.02857142857142857,0.03333333333333333,1
91,29,12,0,0.0,0.0,0
34,23,7,0,0.029411764705882353,0.0,1
31,31,6,0,0.0,0.0,1
39,39,9,0,0.0,0.0,0
44,36,7,0,0.0,0.0,0
42,23,7,1,0.023809523809523808,0.0,1
76,40,14,0,0.0,0.0,0
55,32,10,0,0.03636363636363636,0.0,0
67,26,13,0,0.0,0.0,1
66,43,12,0,0.21212121212121213,0.32558139534883723,1
21,17,5,0,0.0,0.0,1
47,25,11,0,0.0,0.0,1
43,44,5,0,0.023255813953488372,0.022727272727272728,1
23,23,6,0,0.17391304347826086,0.17391304347826086,0
21,21,6,0,0.0,0.0,0
188,32,26,0,0.20212765957446807,0.0625,1
29,29,6,1,0.034482758620689655,0.034482758620689655,1
120,51,18,1,0.14166666666666666,0.0,1
75,24,11,1,0.0,0.0,0
91,22,15,1,0.06593406593406594,0.0,0
53,44,9,1,0.2641509433962264,0.3181818181818182,1
38,38,8,1,0.0,0.0,0
25,25,6,0,0.0,0.0,0
45,22,9,0,0.17777777777777778,0.0,0
86,23,16,0,0.09302325581395349,0.0,0
63,24,10,0,0.0,0.0,0
88,29,13,0,0.011363636363636364,0.0,1
42,25,8,1,0.0,0.0,0
58,22,10,0,0.08620689655172414,0.0,0
99,25,15,1,0.0,0.0,1
41,25,9,1,0.0,0.0,0
66,31,11,1,0.0,0.0,0
52,23,11,0,0.019230769230769232,0.043478260869565216,1
42,25,8,1,0.0,0.0,1
35,28,10,0,0.0,0.0,1
85,26,16,0,0.09411764705882353,0.0,0
35,29,8,1,0.0,0.0,0
109,19,17,0,0.03669724770642202,0.0,0
38,38,9,0,0.0,0.0,1
117,39,11,0,0.3076923076923077,0.3333333333333333,1
55,24,9,0,0.0,0.0,0
92,25,15,0,0.03260869565217391,0.12,1
43,31,8,1,0.0,0.0,1
40,30,6,0,0.0,0.0,0
98,30,13,0,0.0,0.0,0
55,22,9,0,0.0,0.0,0
54,27,10,1,0.1111111111111111,0.0,0
51,51,8,1,0.0,0.0,1
61,30,12,1,0.09836065573770492,0.0,0
145,45,20,1,0.1103448275862069,0.2222222222222222,1
39,25,6,1,0.0,0.0,0
37,28,7,1,0.0,0.0,1
36,26,6,1,0.1388888888888889,0.0,0
46,46,8,1,0.0,0.0,0
27,20,7,1,0.07407407407407407,0.0,1
32,22,6,0,0.1875,0.0,1
46,29,9,0,0.08695652173913043,0.0,1
56,26,10,0,0.0,0.0,1
19,19,6,0,0.0,0.0,0
55,23,9,1,0.0,0.0,1
45,26,8,1,0.0,0.0,0
24,24,6,1,0.0,0.0,1
76,21,13,1,0.07894736842105263,0.0,0
127,59,18,1,0.14960629921259844,0.0,1
51,26,9,0,0.0,0.0,1
32,33,5,0,0.03125,0.030303030303030304,1
108,25,14,1,0.4074074074074074,0.0,1
44,24,7,0,0.0,0.0,0
22,22,6,1,0.0,0.0,0
99,24,10,1,0.1111111111111111,0.0,1
35,23,8,0,0.11428571428571428,0.0,1
32,14,7,0,0.0,0.0,1
70,27,12,0,0.0,0.0,0
122,37,19,1,0.08196721311475409,0.0,1
27,25,6,0,0.0,0.0,0
81,35,8,0,0.25925925925925924,0.0,1
127,59,18,1,0.1732283464566929,0.0,1
28,28,6,0,0.0,0.0,0
93,35,11,0,0.0,0.0,1
89,89,13,0,0.24719101123595505,0.24719101123595505,1
35,35,6,1,0.0,0.0,0
40,26,6,1,0.05,0.0,1
120,25,17,0,0.058333333333333334,0.0,0
55,37,11,1,0.0,0.0,1
77,31,11,1,0.18181818181818182,0.0,1
39,28,7,0,0.02564102564102564,0.0,1
48,29,10,0,0.041666666666666664,0.0,0
77,29,11,1,0.05194805194805195,0.0,1
25,25,6,1,0.0,0.0,0
101,20,15,1,0.04950495049504951,0.0,0
27,27,6,0,0.0,0.0,0
127,59,18,1,0.18110236220472442,0.0,1
29,22,7,0,0.0,0.0,1
55,43,11,0,0.0,0.0,1
33,23,7,1,0.0,0.0,1
57,18,13,0,0.05263157894736842,0.0,1
31,31,6,0,0.0,0.0,0
45,25,7,0,0.0,0.0,0
29,16,5,1,0.1724137931034483,0.0,1
74,26,11,0,0.013513513513513514,0.0,0
43,23,9,0,0.06976744186046512,0.13043478260869565,1
125,59,18,1,0.184,0.0,1
34,34,6,1,0.08823529411764706,0.08823529411764706,1
52,33,8,0,0.057692307692307696,0.030303030303030304,1
84,67,14,1,0.047619047619047616,0.05970149253731343,1
30,30,6,0,0.0,0.0,0
64,32,13,1,0.0,0.0,1
49,20,10,0,0.02040816326530612,0.0,1
72,26,9,0,0.2916666666666667,0.0,1
116,35,13,1,0.06896551724137931,0.0,1
59,26,9,0,0.01694915254237288,0.0,1
79,79,8,0,0.0,0.0,1
40,23,9,0,0.0,0.0,0
100,22,14,0,0.14,0.0,0
67,34,9,0,0.0,0.0,0
62,39,10,0,0.016129032258064516,0.0,0
91,33,14,1,0.25274725274725274,0.0,1
30,30,6,0,0.0,0.0,0
43,22,9,0,0.13953488372093023,0.0,0
33,33,6,0,0.0,0.0,1
127,70,15,1,0.3464566929133858,0.32857142857142857,1
68,19,16,0,0.17647058823529413,0.0,0
63,18,8,0,0.0,0.0,0
23,14,6,0,0.0,0.0,1
82,26,12,1,0.0,0.0,0
114,27,19,1,0.008771929824561403,0.0,0
36,23,7,0,0.0,0.0,1
17,18,4,0,0.0,0.0,0
102,23,16,0,0.049019607843137254,0.0,0
44,45,5,1,0.0,0.0,0
76,32,11,0,0.0,0.0,0
49,40,8,1,0.20408163265306123,0.25,1
29,29,6,0,0.0,0.0,0
53,23,12,0,0.0,0.0,1
63,39,9,1,0.0,0.0,0
51,22,8,0,0.23529411764705882,0.0,1
72,25,14,0,0.08333333333333333,0.0,0
45,22,9,0,0.1111111111111111,0.0,0
206,26,37,1,0.06310679611650485,0.0,1
41,23,10,0,0.3170731707317073,0.5217391304347826,1
53,32,10,0,0.0,0.0,1
40,21,7,0,0.0,0.0,1
48,26,6,0,0.0625,0.0,1
19,19,6,0,0.15789473684210525,0.15789473684210525,1
38,38,6,1,0.0,0.0,1
99,28,12,0,0.0707070707070707,0.0,1
55,28,9,1,0.0,0.0,0
25,25,7,0,0.0,0.0,1
70,28,14,1,0.07142857142857142,0.0,1
22,22,6,1,0.0,0.0,0
102,27,19,0,0.049019607843137254,0.0,0
61,19,9,0,0.21311475409836064,0.0,1
111,24,15,1,0.036036036036036036,0.0,1
127,58,19,0,0.18110236220472442,0.0,1
25,25,6,1,0.0,0.0,0
74,40,13,1,0.08108108108108109,0.0,0
71,30,11,0,0.0,0.0,1
38,26,8,0,0.0,0.0,1
66,16,11,0,0.15151515151515152,0.0,0
121,21,31,0,0.01652892561983471,0.0,1
237,23,20,0,0.37130801687763715,0.0,1
24,25,5,0,0.0,0.0,0
88,24,15,0,0.011363636363636364,0.0,1
73,33,13,0,0.0,0.0,1
60,25,8,1,0.05,0.0,1
43,25,9,1,0.0,0.0,0
33,33,7,0,0.2727272727272727,0.2727272727272727,1
38,25,7,1,0.0,0.0,0
53,36,8,0,0.0,0.0,0
126,59,19,1,0.19047619047619047,0.0,1
33,23,6,1,0.06060606060606061,0.043478260869565216,1
30,30,6,0,0.0,0.0,0
64,25,13,0,0.0,0.0,1
45,25,8,1,0.0,0.0,0
22,23,5,0,0.0,0.0,0
40,41,6,0,0.2,0.1951219512195122,0
85,26,9,0,0.43529411764705883,0.0,1
27,27,7,1,0.0,0.0,0
72,22,9,0,0.18055555555555555,0.0,1
61,25,10,0,0.0,0.0,0
28,28,8,1,0.0,0.0,0
136,41,22,1,0.09558823529411764,0.3170731707317073,1
100,26,13,0,0.23,0.0,1
22,22,6,1,0.0,0.0,0
52,28,9,1,0.019230769230769232,0.0,1
87,26,11,1,0.09195402298850575,0.0,1
59,20,11,0,0.03389830508474576,0.0,0
34,34,6,1,0.0,0.0,0
21,22,4,0,0.0,0.0,0
127,70,15,1,0.2992125984251969,0.24285714285714285,1
32,32,9,1,0.03125,0.03125,0
27,27,6,0,0.0,0.0,0
85,26,16,0,0.16470588235294117,0.0,0
51,27,11,1,0.09803921568627451,0.0,1
74,20,13,0,0.0,0.0,1
36,23,8,0,0.0,0.0,1
32,25,8,0,0.0,0.0,1
250,55,15,0,0.044,0.0,1
36,28,5,0,0.0,0.0,1
45,25,6,1,0.0,0.0,0
16,17,4,0,0.0,0.0,0
83,30,16,1,0.0,0.0,0
34,34,7,0,0.0,0.0,0
55,20,11,0,0.01818181818181818,0.0,0
37,26,7,1,0.0,0.0,0
61,61,10,1,0.0,0.0,1
